Date,Open,High,Low,Close,Adj Close,Volume
2020-04-01,116.559998,116.559998,116.559998,116.559998,116.559998,0
2020-04-02,116.120003,116.120003,116.120003,116.120003,116.120003,0
2020-04-03,115.019997,115.019997,115.019997,115.019997,115.019997,0
2020-04-06,115.959999,115.959999,115.959999,115.959999,115.959999,0
2020-04-07,117.639999,117.639999,117.639999,117.639999,117.639999,153
2020-04-08,117.639999,117.639999,117.639999,117.639999,117.639999,0
2020-04-09,121.040001,121.040001,121.040001,121.040001,121.040001,0
2020-04-14,120.760002,120.760002,120.760002,120.760002,120.760002,1
2020-04-15,118.040001,118.040001,118.040001,118.040001,118.040001,0
2020-04-16,119.900002,119.900002,119.900002,119.900002,119.900002,1
2020-04-17,119.459999,119.459999,119.459999,119.459999,119.459999,0
2020-04-20,118.820000,118.820000,118.820000,118.820000,118.820000,0
2020-04-21,115.519997,115.519997,115.519997,115.519997,115.519997,0
2020-04-22,117.220001,117.220001,117.220001,117.220001,117.220001,5
2020-04-23,117.680000,117.680000,117.680000,117.680000,117.680000,0
2020-04-24,117.699997,117.699997,117.699997,117.699997,117.699997,0
2020-04-27,119.059998,119.059998,119.059998,119.059998,119.059998,153
2020-04-28,121.120003,121.120003,121.120003,121.120003,121.120003,0
2020-04-29,123.900002,123.900002,123.900002,123.900002,123.900002,0
2020-04-30,123.720001,123.720001,123.720001,123.720001,123.720001,0
2020-05-04,119.699997,119.699997,119.699997,119.699997,119.699997,0
2020-05-05,121.360001,121.360001,121.360001,121.360001,121.360001,0
2020-05-06,120.820000,120.820000,120.820000,120.820000,120.820000,0
2020-05-07,120.980003,120.980003,120.980003,120.980003,120.980003,0
2020-05-08,121.760002,121.760002,121.760002,121.760002,121.760002,0
2020-05-11,120.779999,120.779999,120.779999,120.779999,120.779999,1
2020-05-12,121.660004,121.660004,121.660004,121.660004,121.660004,0
2020-05-13,121.300003,121.300003,121.300003,121.300003,121.300003,0
2020-05-14,118.820000,118.820000,118.820000,118.820000,118.820000,0
2020-05-15,118.540001,118.540001,118.540001,118.540001,118.540001,0
2020-05-18,121.419998,121.419998,121.419998,121.419998,121.419998,2
2020-05-19,121.919998,121.919998,121.919998,121.919998,121.919998,0
2020-05-20,123.440002,123.440002,123.440002,123.440002,123.440002,0
2020-05-22,123.260002,123.260002,123.260002,123.260002,123.260002,0
2020-05-25,125.040001,125.040001,125.040001,125.040001,125.040001,0
2020-05-26,125.239998,125.239998,125.239998,125.239998,125.239998,8
2020-05-27,127.639999,127.639999,127.639999,127.639999,127.639999,0
2020-05-28,130.539993,130.539993,130.539993,130.539993,130.539993,0
2020-05-29,131.300003,131.300003,131.300003,131.300003,131.300003,0
2020-06-02,134.979996,134.979996,134.979996,134.979996,134.979996,0
2020-06-03,140.179993,140.179993,140.179993,140.179993,140.179993,0
2020-06-04,140.440002,140.440002,140.440002,140.440002,140.440002,14
2020-06-05,140.580002,140.580002,140.580002,140.580002,140.580002,25
2020-06-08,140.580002,140.580002,140.580002,140.580002,140.580002,0
2020-06-09,138.339996,138.339996,138.339996,138.339996,138.339996,0
2020-06-10,137.800003,137.800003,137.800003,137.800003,137.800003,0
2020-06-11,132.320007,132.320007,132.320007,132.320007,132.320007,0
2020-06-12,133.399994,133.399994,133.399994,133.399994,133.399994,2
2020-06-15,133.399994,133.399994,133.399994,133.399994,133.399994,0
2020-06-16,135.720001,135.720001,135.720001,135.720001,135.720001,0
2020-06-17,136.460007,136.460007,136.460007,136.460007,136.460007,0
2020-06-18,136.460007,136.460007,136.460007,136.460007,136.460007,0
2020-06-19,137.740005,137.740005,137.740005,137.740005,137.740005,0
2020-06-22,136.979996,136.979996,136.979996,136.979996,136.979996,6
2020-06-23,139.259995,139.259995,139.259995,139.259995,139.259995,0
2020-06-24,136.399994,136.399994,136.399994,136.399994,136.399994,0
2020-06-25,136.399994,136.399994,136.399994,136.399994,136.399994,0
2020-06-26,136.100006,136.100006,136.100006,136.100006,136.100006,0
2020-06-29,137.419998,137.419998,137.419998,137.419998,137.419998,0
2020-06-30,137.619995,137.619995,137.619995,137.619995,137.619995,0
2020-07-01,137.699997,137.699997,137.699997,137.699997,137.699997,0
2020-07-02,140.820007,140.820007,140.820007,140.820007,140.820007,0
2020-07-03,140.820007,140.820007,140.820007,140.820007,140.820007,0
2020-07-06,141.880005,141.880005,141.880005,141.880005,141.880005,26
2020-07-07,141.360001,141.360001,141.360001,141.360001,141.360001,0
2020-07-08,141.919998,141.919998,141.919998,141.919998,141.919998,0
2020-07-09,139.399994,139.399994,139.399994,139.399994,139.399994,0
2020-07-10,140.539993,140.539993,140.539993,140.539993,140.539993,0
2020-07-13,142.100006,142.100006,142.100006,142.100006,142.100006,0
2020-07-14,142.100006,142.100006,142.100006,142.100006,142.100006,0
2020-07-15,144.460007,144.460007,144.460007,144.460007,144.460007,0
2020-07-16,145.839996,145.839996,145.839996,145.839996,145.839996,8
2020-07-17,146.139999,146.139999,146.139999,146.139999,146.139999,0
2020-07-20,147.759995,147.759995,147.759995,147.759995,147.759995,0
2020-07-21,150.360001,150.360001,150.360001,150.360001,150.360001,300
2020-07-22,148.339996,148.339996,148.339996,148.339996,148.339996,0
2020-07-23,147.619995,147.619995,147.619995,147.619995,147.619995,0
2020-07-24,145.520004,145.520004,145.520004,145.520004,145.520004,0
2020-07-27,145.520004,145.520004,145.520004,145.520004,145.520004,0
2020-07-28,145.520004,145.520004,145.520004,145.520004,145.520004,0
2020-07-29,145.559998,145.559998,145.559998,145.559998,145.559998,0
2020-07-30,144.479996,144.479996,144.479996,144.479996,144.479996,1
2020-07-31,144.380005,144.380005,144.380005,144.380005,144.380005,0
2020-08-03,145.880005,145.880005,145.880005,145.880005,145.880005,0
2020-08-04,145.600006,145.600006,145.600006,145.600006,145.600006,0
